update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
37,151552,51,36596.904491921305,23664.372863418208,6.2745098039215685,2878.764705882353,-0.0005608322244370356,4452.206034421921,0.4139215321629308,9.942197248000001e-06,0.95537126,3.764705882352941,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.29411764705882354,,,,,
38,155648,53,36922.773398309284,23848.35114295056,6.245283018867925,2922.5849056603774,-0.000835223278045305,5808.171267271042,0.4213171657756902,9.940591616000001e-06,0.9045934,3.6792452830188678,0.3584905660377358,0.24528301886792453,0.11320754716981132,0.2830188679245283,,,,,
39,159744,53,36922.773398309284,23848.35114295056,6.245283018867925,2922.5849056603774,-0.000658964865579037,4863.451285481453,0.38742657599505037,9.938985984000001e-06,0.991011,3.6792452830188678,0.3584905660377358,0.24528301886792453,0.11320754716981132,0.2830188679245283,,,,,
40,163840,56,36830.943621738224,23784.136296681703,6.25,2897.964285714286,-0.001056718083418673,5208.911625862122,0.3865232803800609,9.937380352e-06,0.96374416,3.7142857142857144,0.3392857142857143,0.23214285714285715,0.16071428571428573,0.26785714285714285,,,,,
41,167936,57,37994.30776776646,24552.879884285554,6.333333333333333,2942.280701754386,-0.0004123677981624496,23176.972209453583,0.3572464837343432,9.93577472e-06,0.97600806,3.754385964912281,0.3333333333333333,0.22807017543859648,0.15789473684210525,0.2807017543859649,,,,,
42,172032,58,37630.109932809864,24332.710637817432,6.362068965517241,2910.0,-0.00033342950518999714,9713.587198376656,0.41324839525623247,9.934169088e-06,0.93764573,3.810344827586207,0.3275862068965517,0.22413793103448276,0.15517241379310345,0.29310344827586204,,,,,
43,176128,59,37650.186034563674,24327.139131974694,6.338983050847458,2924.508474576271,-0.0008985609811134054,6893.856723189354,0.4191764190327376,9.932563456e-06,0.9580677,3.76271186440678,0.3389830508474576,0.22033898305084745,0.15254237288135594,0.288135593220339,,,,,
44,180224,60,37766.69144808126,24383.087076360294,6.333333333333333,2936.9333333333334,-0.0005680120975739555,7113.393535733223,0.3617275597935077,9.930957824000001e-06,0.92538255,3.75,0.3333333333333333,0.23333333333333334,0.15,0.2833333333333333,,,,,
45,184320,62,37691.863415779204,24312.663907298273,6.274193548387097,2952.4193548387098,-0.0009975720804504817,4261.678832292557,0.38878045754972845,9.929352192000001e-06,0.5803069,3.6774193548387095,0.3387096774193548,0.24193548387096775,0.14516129032258066,0.27419354838709675,,,,,
46,188416,63,37757.73307619841,24333.50710480775,6.253968253968254,2969.6349206349205,-0.001266110666165332,2637.187372326851,0.36195054356358014,9.927746560000001e-06,0.9542595,3.634920634920635,0.3492063492063492,0.23809523809523808,0.14285714285714285,0.2698412698412698,,,,,
47,192512,63,37757.73307619841,24333.50710480775,6.253968253968254,2969.6349206349205,-0.0010247112604702124,4988.568832397461,0.38497470479342155,9.926140928e-06,0.96676093,3.634920634920635,0.3492063492063492,0.23809523809523808,0.14285714285714285,0.2698412698412698,,,,,
48,196608,64,38313.162177895894,24649.005922447985,6.265625,3016.0625,-0.0006884858103148872,4847.872708201408,0.373415441630641,9.924535296e-06,0.97068006,3.59375,0.359375,0.234375,0.140625,0.265625,,,,,
49,200704,67,37941.533780209335,24458.715316017006,6.3283582089552235,2980.313432835821,-0.00035243292040831875,42431.69018125534,0.3509232673677616,9.922929664e-06,0.97275907,3.6865671641791047,0.3582089552238806,0.22388059701492538,0.13432835820895522,0.2835820895522388,,,,,
50,204800,68,38602.55770547645,24900.112169386266,6.382352941176471,3007.3970588235293,-0.0004852648271480575,8651.71044933796,0.34105415327940136,9.921324032e-06,0.9805891,3.7205882352941178,0.35294117647058826,0.22058823529411764,0.1323529411764706,0.29411764705882354,36793.03252602506,23628.546985093846,7.033333333333333,2770.3333333333335,0.16666666666666666
51,208896,70,37866.60746397771,24416.081031154896,6.3428571428571425,2967.385714285714,-0.0009770382694114232,7485.165110647678,0.412378869834356,9.919718400000002e-06,0.91772425,3.7285714285714286,0.35714285714285715,0.21428571428571427,0.12857142857142856,0.3,,,,,
52,212992,72,37400.17186246057,24117.344286093314,6.375,2927.4583333333335,-0.0012194667069707066,3606.1353241205215,0.38116926251677796,9.918112768000001e-06,0.91549164,3.8055555555555554,0.3472222222222222,0.20833333333333334,0.1388888888888889,0.3055555555555556,,,,,
53,217088,75,36842.27968282346,23772.4061549699,6.373333333333333,2893.4666666666667,-0.0005085416214569705,9655.93837761879,0.37850972611340694,9.916507136000001e-06,0.9606926,3.84,0.3466666666666667,0.2,0.13333333333333333,0.32,,,,,
54,221184,76,36422.874561438264,23498.05292640893,6.421052631578948,2861.9736842105262,-0.00045149848665460013,4372.1603791713715,0.4039906322141178,9.914901504000001e-06,0.96445864,3.9210526315789473,0.34210526315789475,0.19736842105263158,0.13157894736842105,0.32894736842105265,,,,,
55,225280,77,36721.74711062471,23674.24731302264,6.415584415584416,2893.181818181818,-0.0016554892054045922,4419.788363993168,0.4470047692884691,9.913295872e-06,0.9377438,3.883116883116883,0.35064935064935066,0.19480519480519481,0.12987012987012986,0.3246753246753247,,,,,
56,229376,77,36721.74711062471,23674.24731302264,6.415584415584416,2893.181818181818,-0.0005893585284866276,7609.691146850586,0.38614345600944944,9.91169024e-06,0.9801737,3.883116883116883,0.35064935064935066,0.19480519480519481,0.12987012987012986,0.3246753246753247,,,,,
57,233472,78,38022.07397053264,24465.401494487644,6.461538461538462,2973.846153846154,-0.0006284735172812361,7813.465105295181,0.39350606728112325,9.910084608e-06,0.9875905,3.8461538461538463,0.358974358974359,0.19230769230769232,0.1282051282051282,0.32051282051282054,,,,,
58,237568,79,38580.61700266287,24842.24595295261,6.506329113924051,2997.974683544304,-0.00041826535016298294,9335.94738483429,0.36125483163050376,9.908478976e-06,0.9829539,3.8734177215189876,0.35443037974683544,0.189873417721519,0.12658227848101267,0.3291139240506329,,,,,
59,241664,83,37144.42016652444,23892.971500169973,6.445783132530121,2896.6385542168673,-0.0008172641773853684,2735.770661532879,0.3941691778891254,9.906873344000002e-06,0.9240359,3.9156626506024095,0.3373493975903614,0.20481927710843373,0.13253012048192772,0.3253012048192771,,,,,
60,245760,85,36815.00659100633,23683.512769838944,6.3882352941176475,2887.0470588235294,-0.0007761106180623756,3746.209006726742,0.4205497428192757,9.905267712000001e-06,0.9229487,3.8705882352941177,0.3411764705882353,0.21176470588235294,0.12941176470588237,0.3176470588235294,,,,,
61,249856,87,36229.67696735578,23296.7979212025,6.425287356321839,2839.7241379310344,-0.0006339448682410875,3967.598383486271,0.3702226083842106,9.903662080000001e-06,0.9736258,3.954022988505747,0.3333333333333333,0.20689655172413793,0.12643678160919541,0.3333333333333333,,,,,
62,253952,88,36633.02020767334,23533.99540130291,6.431818181818182,2871.409090909091,-0.0012169101132712967,4114.239302098751,0.3864421729231253,9.902056448000001e-06,0.9721495,3.9204545454545454,0.3409090909090909,0.20454545454545456,0.125,0.32954545454545453,,,,,
63,258048,90,36085.63630545978,23170.55682207328,6.344444444444444,2840.222222222222,-0.0008226537247537635,8248.413055896759,0.4797612656839192,9.900450816e-06,0.97133785,3.8666666666666667,0.34444444444444444,0.2111111111111111,0.12222222222222222,0.32222222222222224,,,,,
64,262144,92,36061.99276284013,23147.956466818625,6.326086956521739,2833.467391304348,-0.0004889779602308408,5442.432726740837,0.40567430964438245,9.898845184e-06,0.97590333,3.858695652173913,0.34782608695652173,0.20652173913043478,0.11956521739130435,0.32608695652173914,,,,,
65,266240,94,35634.94216977715,22881.143178946473,6.361702127659575,2800.095744680851,-0.0007561512729807873,6537.50081205368,0.4134080079384148,9.897239552e-06,0.9361407,3.9361702127659575,0.3404255319148936,0.20212765957446807,0.11702127659574468,0.3404255319148936,,,,,
66,270336,95,35895.43725096259,23038.645278370845,6.368421052631579,2818.915789473684,-0.00041137732387142023,49983.39417028427,0.38207283944939263,9.89563392e-06,0.9629934,3.9263157894736844,0.3368421052631579,0.21052631578947367,0.11578947368421053,0.3368421052631579,,,,,
67,274432,96,36072.13447374689,23183.716324672598,6.427083333333333,2818.59375,-0.0005153954052730114,5311.857291400433,0.3957153950468637,9.894028288000001e-06,0.9815092,3.9895833333333335,0.3333333333333333,0.20833333333333334,0.11458333333333333,0.34375,,,,,
68,278528,97,36685.49492723075,23574.214375805623,6.453608247422681,2854.9896907216494,-0.0008830336955725215,13468.086068868637,0.42617296206299216,9.892422656000001e-06,0.97375256,3.979381443298969,0.32989690721649484,0.21649484536082475,0.1134020618556701,0.3402061855670103,,,,,
69,282624,98,37086.48185223728,23831.96273118847,6.5,2867.0510204081634,-0.0004907969005216728,15430.996672391891,0.3347505551937502,9.890817024000001e-06,0.97533995,4.020408163265306,0.32653061224489793,0.21428571428571427,0.11224489795918367,0.3469387755102041,,,,,
70,286720,100,36706.13434313612,23565.77345209684,6.48,2847.95,-0.001456252321077045,1565.4861856997013,0.4099806715385057,9.889211392e-06,0.9489678,4.02,0.33,0.21,0.11,0.35,,,,,
71,290816,101,36909.15351350108,23688.871081543748,6.49,2866.25,-0.0006172381818032591,5736.2567266225815,0.40707969167851843,9.88760576e-06,0.86655587,4.01,0.34,0.2,0.11,0.35,,,,,
72,294912,102,36433.15205736525,23388.256215930305,6.46,2839.37,-0.001586485733241716,4745.71182179451,0.4091586902504787,9.886000128e-06,0.96060914,4.01,0.34,0.2,0.11,0.35,,,,,
73,299008,104,36523.244144970646,23422.746821550572,6.44,2857.4,-0.0009312853990195435,2427.483280926943,0.46020057308487594,9.884394496e-06,0.89886874,3.97,0.36,0.19,0.1,0.35,,,,,
74,303104,105,36566.35933000733,23420.540233089552,6.43,2857.2,-0.0007102313511495595,2109.4314180016518,0.4066608347930014,9.882788864000002e-06,0.97113484,3.96,0.36,0.19,0.1,0.35,,,,,
75,307200,105,36566.35933000733,23420.540233089552,6.43,2857.2,-0.0005403957857197383,8121.067114710808,0.3380602848774288,9.881183232000001e-06,0.9809111,3.96,0.36,0.19,0.1,0.35,35752.485374033575,23242.171538882405,6.866666666666666,2671.9,0.03333333333333333
76,311296,107,37092.492430715945,23736.588227630433,6.46,2882.39,-0.0009859041392701329,8742.835151076317,0.3855723155720625,9.879577600000001e-06,0.9763354,3.97,0.36,0.18,0.11,0.35,,,,,
77,315392,109,37617.952997386725,24096.780351505466,6.51,2913.07,-0.0007413472330881632,3631.7992047071457,0.36781601174152456,9.877971968000001e-06,0.9597862,4.0,0.35,0.19,0.1,0.36,,,,,
78,319488,110,37753.277358984415,24188.073148982316,6.57,2915.16,-0.0005977012106086477,10993.247878909111,0.3684498217771761,9.876366336e-06,0.9523705,4.06,0.34,0.19,0.1,0.37,,,,,
79,323584,110,37753.277358984415,24188.073148982316,6.57,2915.16,-0.0013519773401640123,6185.31034964323,0.3571561466669664,9.874760704e-06,0.9779388,4.06,0.34,0.19,0.1,0.37,,,,,
80,327680,113,37843.366869191326,24207.499892403557,6.59,2913.96,-0.0011865353035318549,6751.54137969017,0.3882689274614677,9.873155072e-06,0.9651315,4.08,0.34,0.19,0.09,0.38,,,,,
81,331776,113,37843.366869191326,24207.499892403557,6.59,2913.96,-0.0013511058532458264,3260.9726905226707,0.37538743499317206,9.87154944e-06,0.97575325,4.08,0.34,0.19,0.09,0.38,,,,,
82,335872,114,38104.43532933544,24346.72309957493,6.57,2941.47,-0.000790834362305759,3947.512933254242,0.39875633362680674,9.869943808000002e-06,0.9528567,4.02,0.35,0.19,0.09,0.37,,,,,
83,339968,116,37836.79352307125,24212.555764068573,6.59,2908.16,-0.0004314476955187274,15065.982135772705,0.3861513430601917,9.868338176000001e-06,0.9728485,4.07,0.35,0.18,0.09,0.38,,,,,
84,344064,116,37836.79352307125,24212.555764068573,6.59,2908.16,-0.0008949321636464447,3477.371795654297,0.43674817244755104,9.866732544000001e-06,0.9407227,4.07,0.35,0.18,0.09,0.38,,,,,
85,348160,117,37614.598390354215,24042.66267543256,6.54,2911.91,-0.00042208949798805406,11238.524970650673,0.40430472715524957,9.865126912000001e-06,0.7420714,4.01,0.36,0.18,0.09,0.37,,,,,
86,352256,118,38235.658193573196,24431.788616569036,6.58,2957.18,-0.0010828535869222833,5490.750748753548,0.41086210374487564,9.86352128e-06,0.9692456,4.0,0.37,0.17,0.09,0.37,,,,,
87,356352,122,37888.11636404244,24209.348684355078,6.64,2936.06,-0.0004912583499390166,19250.92237317562,0.3995477488497272,9.861915648e-06,0.9466811,4.08,0.36,0.17,0.09,0.38,,,,,
88,360448,123,37465.78411864145,23947.76069056732,6.62,2900.36,-0.0007574361516162753,2573.0644005537033,0.32517038338119164,9.860310016e-06,0.9658026,4.1,0.35,0.18,0.09,0.38,,,,,
89,364544,123,37465.78411864145,23947.76069056732,6.62,2900.36,-0.0006968305269765551,6766.327924489975,0.3661427870101761,9.858704384e-06,0.9865145,4.1,0.35,0.18,0.09,0.38,,,,,
90,368640,125,37635.96937901349,24004.390924004838,6.59,2928.37,-0.001249661140718672,50770.38649511337,0.404858268389944,9.857098752000001e-06,0.9668317,4.03,0.36,0.18,0.09,0.37,,,,,
91,372736,125,37635.96937901349,24004.390924004838,6.59,2928.37,-0.00052568562750821,11812.977474808693,0.3528267225192394,9.855493120000001e-06,0.98273844,4.03,0.36,0.18,0.09,0.37,,,,,
92,376832,126,38675.30974829844,24688.889607488112,6.66,2971.44,-0.00040441395594825735,37114.129132032394,0.38933557318523526,9.853887488000001e-06,0.9791926,4.07,0.36,0.17,0.09,0.38,,,,,
93,380928,126,38675.30974829844,24688.889607488112,6.66,2971.44,-0.00030024008356122067,12242.390268683434,0.4218137192656286,9.852281856e-06,0.9807869,4.07,0.36,0.17,0.09,0.38,,,,,
94,385024,127,39790.01270732738,25379.403365826598,6.68,3024.81,-0.0003846483705274295,91085.89107847214,0.40984574673348106,9.850676224e-06,0.9726315,4.04,0.36,0.17,0.1,0.37,,,,,
95,389120,128,39775.56467587437,25394.655944384373,6.72,3009.58,-0.0007695486983720912,9895.694133758545,0.4067626278847456,9.849070592e-06,0.97171587,4.1,0.35,0.17,0.1,0.38,,,,,
96,393216,131,39419.50502620519,25162.620501350142,6.75,2971.21,-0.0009420896876690676,2896.268149971962,0.43034192110644653,9.84746496e-06,0.9759321,4.17,0.33,0.18,0.1,0.39,,,,,
97,397312,133,39404.13996987829,25183.317334016814,6.77,2960.53,-0.0007548494995717192,9249.431170582771,0.3805190992716234,9.845859328000002e-06,0.9725744,4.21,0.32,0.18,0.11,0.39,,,,,
98,401408,135,38199.32747516326,24368.512418824328,6.6,2929.01,-0.001619071116692794,3111.2820726037025,0.3890719801711384,9.844253696000001e-06,0.9085691,4.05,0.34,0.18,0.11,0.37,,,,,
99,405504,135,38199.32747516326,24368.512418824328,6.6,2929.01,-0.0005837240032633417,3106.718476474285,0.37795825678040273,9.842648064000001e-06,0.98356706,4.05,0.34,0.18,0.11,0.37,,,,,
100,409600,138,38585.17656820452,24621.1346333644,6.7,2939.26,-0.00056936871533253,10982.321430802345,0.3792363946849946,9.841042432000001e-06,0.9007725,4.16,0.33,0.17,0.11,0.39,36116.33269385067,23403.09112244972,7.033333333333333,2811.6666666666665,0.0
101,413696,139,38592.245982465116,24632.477145400466,6.73,2932.68,-0.0007705014777457109,24389.8000600338,0.3652554460859392,9.8394368e-06,0.97247934,4.2,0.32,0.17,0.12,0.39,,,,,
102,417792,141,37350.63955393375,23878.567579364717,6.7,2846.3,-0.0014189620251272572,3568.329301714897,0.4343772556167096,9.837831168e-06,0.8373469,4.27,0.31,0.17,0.12,0.4,,,,,
103,421888,142,37504.3783809656,23966.914027569746,6.68,2863.14,-0.0005531610404432286,5642.226243138313,0.3599164643092081,9.836225536e-06,0.98692024,4.23,0.32,0.17,0.11,0.4,,,,,
104,425984,145,37868.09140109772,24223.005956772162,6.74,2857.83,-0.0006000900639264728,12609.159513235092,0.40513512113830075,9.834619904e-06,0.95821905,4.3,0.3,0.17,0.12,0.41,,,,,
105,430080,147,38139.63486322007,24381.64043931468,6.72,2868.8,-0.0006472241093433695,11493.984877586365,0.3413224203395657,9.833014272000002e-06,0.9712802,4.26,0.31,0.16,0.12,0.41,,,,,
106,434176,149,38308.416180681845,24483.78978643273,6.67,2884.51,-0.0006351898164211889,5978.496359050274,0.43305853730998933,9.831408640000001e-06,0.87880063,4.19,0.31,0.17,0.12,0.4,,,,,
107,438272,151,38574.49334124281,24646.660470065995,6.68,2906.84,-0.000452910677267937,4728.99517005682,0.4340537888056133,9.829803008000001e-06,0.9429039,4.17,0.32,0.16,0.12,0.4,,,,,
108,442368,152,38234.290845825686,24447.063789310796,6.67,2877.35,-0.0007776615393595421,6885.411010861397,0.415543713606894,9.828197376e-06,0.9347096,4.19,0.31,0.17,0.12,0.4,,,,,
109,446464,154,37696.49049652514,24073.171677869548,6.62,2855.16,-0.000722804463293869,2901.964307785034,0.4456946327118203,9.826591744e-06,0.96119004,4.16,0.32,0.17,0.11,0.4,,,,,
110,450560,158,36921.46576940775,23578.118405926736,6.61,2817.23,-0.0005533716139325406,22671.491776823997,0.37237161802477203,9.824986112e-06,0.9465877,4.19,0.32,0.17,0.11,0.4,,,,,
111,454656,161,35987.65346222853,23020.976626170144,6.61,2737.48,-0.0015417882973451924,10621.61620938778,0.43351325194817036,9.82338048e-06,0.9033518,4.27,0.32,0.15,0.12,0.41,,,,,
112,458752,163,35656.66964775221,22828.932418824243,6.61,2703.19,-0.0012099774939997587,3066.367501080036,0.38058602187084034,9.821774848000002e-06,0.93703276,4.31,0.31,0.15,0.13,0.41,,,,,
113,462848,164,35495.951384414875,22729.757626258302,6.6,2693.78,-0.0005819666166644311,1885.9025583267212,0.3335622466984205,9.820169216000001e-06,0.97991264,4.31,0.31,0.15,0.13,0.41,,,,,
114,466944,166,34843.6804090519,22288.654402017255,6.52,2660.97,-0.0011251831492700148,2780.9438309669495,0.3692172927549109,9.818563584000001e-06,0.8742683,4.27,0.31,0.15,0.13,0.41,,,,,
115,471040,168,34464.25166293782,22006.59230278105,6.45,2655.12,-0.00224999670717807,8238.81328946352,0.4029754942166619,9.816957952000001e-06,0.7222812,4.2,0.32,0.15,0.14,0.39,,,,,
116,475136,169,34948.88209159081,22309.95146532383,6.44,2694.65,-0.001083563371139462,2601.631635606289,0.38431707603740506,9.81535232e-06,0.9734179,4.14,0.33,0.15,0.14,0.38,,,,,
