episode,steps,reward,score,episode_length,epsilon,learning_rate,loss,max_stage,fuel_pickups,crashes,mean_reward_100,mean_score_100,mean_stage_100,action_entropy
80,64094,-9.299354272232188,2035.7488544202808,855,0.5362662246447127,0.0003,0.1362833177006384,1,1,3,-0.9387460789050636,1903.2576060645647,1.0625,0.979741671183703
81,64632,-20.630689014622504,1198.8056985052638,538,0.5334961704832781,0.0003,0.17044405495837942,1,0,3,-1.1818564855188591,1894.560668934203,1.0617283950617284,0.9873815649821378
82,65273,-2.8957015826212773,1676.6669653468264,641,0.5302151868172377,0.0003,0.15123011255506047,1,0,2,-1.2027570354835229,1891.903428646552,1.0609756097560976,0.9764963788945077
83,65914,-15.821963835095511,1441.3998441762353,641,0.526955166995595,0.0003,0.1466499913117722,1,0,2,-1.378892057165595,1886.475674616789,1.0602409638554218,0.9687306284227963
84,66385,-20.06931216186657,1108.8713836102027,471,0.5245730225131113,0.0003,0.1451372056408546,1,0,3,-1.601397058412035,1877.2184806762345,1.0595238095238095,0.9927161370572736
85,67137,-13.173369230946072,1950.8166558623047,752,0.5207928645917006,0.0003,0.14407315936702442,1,0,2,-1.737537907500671,1878.0843415607767,1.0588235294117647,0.9735020966998431
86,67853,-21.86618855987689,1323.8816990340658,716,0.5172199938223455,0.0003,0.14762862662488188,1,0,2,-1.9715919848538828,1871.64012478721,1.058139534883721,0.9677199284698942
87,68614,-10.131232199655257,1803.3441289060274,761,0.5134505107440097,0.0003,0.14884121047330434,1,0,1,-2.0653809528401053,1870.8551133402998,1.0574712643678161,0.950858862232588
88,69195,-15.365565426762476,1330.1546043997214,581,0.5105918756528866,0.0003,0.14913974977427014,1,0,2,-2.2165194127710417,1864.710789375066,1.0568181818181819,0.9465933287755138
89,69964,7.878521786155064,2299.636184231498,769,0.5068336928622836,0.0003,0.14704633658686447,1,1,3,-2.1030919835696245,1869.597591564464,1.0561797752808988,0.9704994199405286
90,70605,-28.746040053640083,1250.4840030271303,641,0.5037230690910177,0.0003,0.15292369207300466,1,0,2,-2.399124739903741,1862.7185516918273,1.0555555555555556,0.9878255845673564
91,71226,-5.030601074650584,1747.7632959021769,621,0.5007284567270572,0.0003,0.16126173874138347,1,0,2,-2.428042062263596,1861.45530712271,1.054945054945055,0.9728097843890117
92,72049,13.874412467813274,2477.7801076120295,823,0.49678829752316,0.0003,0.16130657988585723,1,2,3,-2.2508414695453696,1868.1544897367244,1.0543478260869565,0.9651912196216694
93,72598,-23.33311166526527,1271.533756459027,549,0.49417790186230914,0.0003,0.16104485538325022,1,0,3,-2.4775325469187015,1861.739213034814,1.053763440860215,0.943009553566041
94,73294,-7.804424517801417,1919.8070415495083,696,0.49088908203464493,0.0003,0.1622331453722784,1,0,2,-2.5342016104387306,1862.356955891353,1.053191489361702,0.9525579927762572
95,73933,-1.8489498632187225,1769.6410385754557,639,0.48788969405098687,0.0003,0.16228118362794272,1,1,3,-2.5269884341522038,1861.380998866975,1.0526315789473684,0.9643108958717782
96,74459,-29.558109465796058,1012.1464830560735,526,0.48543505561884875,0.0003,0.16321857244187093,1,0,3,-2.808562611565161,1852.534805993945,1.0520833333333333,0.97275606350741
97,75080,-28.37330035201469,1056.3572516926395,621,0.48255365991697347,0.0003,0.16492801566342802,1,0,2,-3.072116608889383,1844.3267899702203,1.0515463917525774,0.9708567919365921
98,76471,-18.90986752424816,4246.768946998275,1391,0.4761640810538122,0.0003,0.16445972279148038,2,2,2,-3.233726312107329,1868.8415058582616,1.0612244897959184,0.9695192833037559
99,77244,1.72531039443143,2295.2892518540625,773,0.47265152622211815,0.0003,0.16956095699158244,1,0,2,-3.1836350322433016,1873.1490588481183,1.0606060606060606,0.9553938163597702
100,77979,-1.147391680792337,2171.2112013686037,735,0.4693367342875107,0.0003,0.17271557269858664,1,1,3,-3.163272598728792,1876.129680273323,1.06,0.9527025863166049
101,79270,50.685344550053145,5291.82999317574,1291,0.4635730814779443,0.0003,0.1751824843053043,2,2,3,-0.7210919263794214,1914.481608770851,1.07,0.9536641755449634
102,79961,-13.692136344748418,1522.7400680993417,691,0.46051855702089933,0.0003,0.18021282039895417,1,0,2,-0.8765565905958664,1916.2850478237751,1.07,0.9490406856370579
103,80405,-11.339912162761415,1294.5412738660618,444,0.4585669903118534,0.0003,0.18639328753626025,1,0,3,-1.0169150481866742,1915.5389480533863,1.07,0.9209297349010406
104,80911,-28.851796766756017,1032.9576433226227,506,0.45635344633003855,0.0003,0.18677240386310773,1,0,3,-1.7379444422147607,1909.6971440091759,1.07,0.949294266626632
105,81532,-13.140946635486477,1364.1131614637725,621,0.45365208782776134,0.0003,0.18239573857802507,1,0,2,-2.185543789980191,1905.7959795077948,1.07,0.9685046096152444
106,82273,12.275544536031205,2321.0536451849234,741,0.4504506020108545,0.0003,0.18352708097813744,1,0,1,-2.481620182364086,1908.8195927377271,1.07,0.9716169301635087
107,82914,-11.124479872164459,1691.6574377053544,641,0.4477002379859277,0.0003,0.19505807530721897,1,0,2,-2.602923919880798,1917.0623421905525,1.07,0.9558732517660199
108,83555,-23.14027574753344,1371.9448284133534,641,0.4449674474113208,0.0003,0.19209381810123574,1,0,2,-2.7701638988910524,1919.143774038529,1.07,0.9722372940949675
109,84350,-12.762774077045837,1963.9099604789858,795,0.44160235018938576,0.0003,0.1901980826924057,1,1,3,-2.9583156758761993,1924.2558855420411,1.07,0.953114175135573
110,85350,28.99024675264073,4303.488115408677,1000,0.4374073367132599,0.0003,0.1925385952293873,2,2,3,-2.9270892973830165,1954.1483611421559,1.08,0.9349161823949821
111,86694,49.37366470218153,5444.661440809416,1344,0.4318349126776847,0.0003,0.19404323905750753,2,3,3,-2.582241091668326,1992.4486986626437,1.09,0.9499112656490881
112,87578,-7.770373143883364,2586.913671772145,884,0.42821033628098143,0.0003,0.19850780504726176,1,1,3,-2.9217134382708405,1996.0780882147944,1.09,0.9570494835709149
113,88006,-21.39889444213615,896.0133079756384,428,0.42646692959337795,0.0003,0.19174720393928968,1,0,3,-3.3863085426172717,1988.0056958224866,1.09,0.9169980455825029
114,88587,-22.789383225912268,1270.414807603045,581,0.42411220383462905,0.0003,0.20382687491773532,1,0,2,-3.96195176859307,1975.9225821315945,1.09,0.9905182614836042
115,90538,61.05171966139656,7009.110793835826,1951,0.41630438764714767,0.0003,0.2067300438296636,2,4,2,-3.2767211311814015,2035.7886830524428,1.1,0.9483544358093706
116,90987,-22.677379523261667,993.6179936222411,449,0.4145289697425238,0.0003,0.20643433356006322,1,0,3,-3.4173161443724247,2030.9272115852436,1.1,0.9326943444924046
117,91431,-0.578231733906974,1523.9416066961078,444,0.4127811441609849,0.0003,0.22057021570366783,1,1,3,-3.324578985326897,2034.012926247174,1.1,0.9029730087357578
118,92033,-10.845458324342456,1860.666968214371,602,0.41042370468549844,0.0003,0.21412429698059132,1,0,3,-3.117735685924652,2043.0652867657855,1.1,0.9563486156534692
119,92896,13.144040760593565,2888.2890915854264,863,0.407068845154541,0.0003,0.21471530777053652,1,2,3,-2.990452444012666,2061.7671501204704,1.1,0.9530915286798014
120,94387,37.75185575811431,5688.768074629049,1491,0.4013404599071165,0.0003,0.21801151345733186,2,1,1,-2.9921104418672213,2102.102860988447,1.11,0.9559457865827861
121,95343,24.09554002661592,4080.7841408755758,956,0.39771221575062166,0.0003,0.2230700442809066,2,2,3,-3.1455359140335197,2117.7339684775125,1.12,0.9230329058241221
122,96870,15.601594444305785,5192.377778735292,1527,0.39198836305164525,0.0003,0.22937876983657332,2,3,3,-3.468100199718114,2144.4039336785127,1.13,0.9562716855688965
123,98007,-6.579763261933776,4427.81616225721,1137,0.3877828092437946,0.0003,0.23016881480446066,2,1,2,-3.617111585373927,2174.9476696790116,1.14,0.8956261520256189
124,98517,-19.808970590335555,1334.1412496483495,510,0.38591189181131585,0.0003,0.21513538438753754,1,0,3,-3.7701009631733036,2177.209794288514,1.14,0.9278645468610772
125,98818,-17.84956776785219,736.3750119356415,301,0.3848121529542555,0.0003,0.25827479201594855,1,0,3,-3.7551985534668932,2175.3875342837,1.14,0.9524756549770316
126,99387,-8.006389769468816,1507.562933195736,569,0.38274226621628404,0.0003,0.24455737492793056,1,1,3,-3.7902508765132894,2175.6155126829303,1.14,0.909033073719251
127,99744,-20.111770042109814,754.0211295197261,357,0.38144958513454674,0.0003,0.2430182650100951,1,0,3,-4.001764307067171,2169.9265155207336,1.14,0.9501422127311799
128,100309,-10.646289508334089,1443.0788385741241,565,0.3794131533157547,0.0003,0.23739958646155038,1,1,3,-4.969526485076619,2131.2102564857073,1.13,0.9318947200791059
129,101188,-0.9704853891066927,2263.664759323798,879,0.3762677559716019,0.0003,0.24240044377261055,1,2,3,-4.9522772879885055,2137.2585680027837,1.13,0.9543930572048857
130,101769,-21.36500461323079,1409.4485502423922,581,0.37420384178592087,0.0003,0.2537581750036261,1,0,2,-4.878372199904952,2141.824601432809,1.13,0.9397122789633608
131,102594,2.694800212428002,2649.024862974673,825,0.3712936810104353,0.0003,0.2546227416576761,1,2,3,-4.8740987091754695,2143.6386936957756,1.13,0.953639594764417
132,103350,5.702399764411475,2448.8077523373336,756,0.36864791438110056,0.0003,0.2575112770474146,1,1,3,-4.7923240157054785,2152.181512030181,1.13,0.9582716283675166
133,104569,34.24953553677325,5239.320621073732,1219,0.36442369522893886,0.0003,0.26316480083395655,2,3,3,-4.3321501380778935,2188.47732563366,1.14,0.8486623178958657
134,105206,-10.986050108093083,1983.3014139632758,637,0.36223668929937125,0.0003,0.2639383412546696,1,0,2,-4.20429274766277,2195.7422788375675,1.14,0.8655785012182244
135,105631,-11.015543936373504,1319.8046797143038,425,0.3607852698209287,0.0003,0.26711938361034676,1,0,3,-4.232023771523857,2183.4740067735597,1.14,0.9178736833439182
136,106392,-19.92826402363723,1630.9443644825692,761,0.3582017367291458,0.0003,0.27095249290339424,1,0,1,-4.647126211221876,2150.921014630286,1.13,0.9403370546248754
137,107093,-16.196098185786813,1505.2683988704343,701,0.35583923280539254,0.0003,0.2672759951457658,1,0,1,-4.694916735767171,2150.7135844646064,1.13,0.9744534922009014
138,107894,-5.133033540688477,2246.4443637987224,801,0.35315990558162913,0.0003,0.27679759166325524,1,0,1,-4.562823411991745,2150.7388903999595,1.13,0.9324528287343048
139,108759,-9.304198576783955,2247.8856838684283,865,0.3502905004667861,0.0003,0.2839886944288808,1,1,3,-4.546683848602877,2162.7066987450007,1.13,0.9441680000100421
140,109529,8.848911780176863,2664.2491095689356,770,0.3477570299919629,0.0003,0.2827773204194261,1,1,3,-4.239508407095355,2177.269270081789,1.13,0.9271453899805419
141,110090,-15.938455178919918,1458.8743138932932,561,0.34592346102351745,0.0003,0.29272505197401777,1,0,2,-4.532951409579595,2172.626957462367,1.13,0.9523509353990598
142,110624,2.8825699992553897,1897.1442599167474,534,0.3441876684326315,0.0003,0.29541040181220696,1,1,3,-4.370117588268995,2177.522987670524,1.13,0.9593857948691499
143,111325,-7.809673124600008,1875.2670966396497,701,0.34192305960444597,0.0003,0.29600648126550305,1,0,1,-4.530048202232407,2175.2007932401807,1.13,0.932357301352842
144,111906,-23.24528474156535,1363.7052902934292,581,0.3400581095541573,0.0003,0.2951259062258389,1,0,2,-4.765370526061559,2167.0630457454877,1.13,0.9520069578597865
145,112547,-22.07770412877959,1376.1897126812435,641,0.33801309833500326,0.0003,0.29383271200329575,1,0,2,-4.898976802941085,2167.5329723878995,1.13,0.935246705021944
146,113231,-1.9187159903800142,2041.6657842508837,684,0.3358453110267486,0.0003,0.2958085522251694,1,0,2,-4.759697867096176,2173.3012878433865,1.13,0.9849143272294861
147,113872,-2.408264711588201,1898.0132457745992,641,0.3338272174828397,0.0003,0.29105357903632656,1,0,2,-5.255359418593423,2137.201328659037,1.12,0.9787082616553823
148,115050,28.345176624842516,4486.962167479354,1178,0.33015202226073187,0.0003,0.31288518919174657,2,3,3,-5.038889565012333,2157.8008504329364,1.13,0.9291908375983581
149,115631,-17.902570952124712,1566.2302695914314,581,0.32835526364945683,0.0003,0.3079992676740464,1,0,2,-5.00970294496628,2159.441016507847,1.13,0.9202601414608462
150,116063,-8.074291596763711,1295.0629333009006,432,0.32702604209625086,0.0003,0.3157347713648859,1,1,3,-4.986930226445964,2154.515989304733,1.13,0.8711670011038218
151,116829,-4.615709434212224,2413.9761495377693,766,0.32468320712731735,0.0003,0.310789440264901,1,0,2,-4.946373113089394,2153.9604869541326,1.13,0.9638670962222182
152,117410,-16.46587861195641,1434.601875700426,581,0.3229181302075329,0.0003,0.3117173152066857,1,0,2,-5.102573637473266,2151.2951330984247,1.13,0.9477610048314296
153,118051,-16.59908392398147,1769.7018781772902,641,0.3209826348825667,0.0003,0.32129534795392134,1,0,2,-5.177800334143967,2150.3042565828086,1.13,0.9213476530819031
154,118692,-11.300192256506492,1642.8239878724794,641,0.319059506404545,0.0003,0.31281020165117407,1,0,2,-5.255572854910299,2149.550587233636,1.13,0.9349379899383544
155,119122,-22.192431613349495,882.0692381329781,430,0.3177763113735112,0.0003,0.31851313672093456,1,0,3,-5.410616244864531,2142.8064391024122,1.13,0.9172043874396748
156,119703,-20.861283735292464,1435.3761948938402,581,0.31605124716856375,0.0003,0.3264122034027121,1,0,2,-5.522948020255926,2139.2065805604307,1.13,0.9058900875878656
157,120320,-6.905171372606,2028.4648136273402,617,0.3142302345743786,0.0003,0.32365256825664246,1,1,3,-5.633106761368311,2140.908459423551,1.13,0.9294478063111795
158,121041,-5.098627056663206,2034.191309500803,721,0.312116463883303,0.0003,0.3210684801354984,1,1,3,-6.3980275479921875,2101.921727325622,1.12,0.8772352672234871
159,121421,-18.208456437395,897.9569449076791,380,0.31100852773244925,0.0003,0.3233479707060676,1,0,3,-6.330777123085146,2098.0133186593916,1.12,0.9146693085965805
160,121943,-7.865630372114422,1450.3849047385875,522,0.3094934210863832,0.0003,0.3265333779270393,1,1,3,-6.319699974558733,2087.98549578465,1.12,0.9435868204342934
