update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
5577,22843392,1,78374.27512482149,45821.531066305404,7.0,5639.0,-0.00022133692345960299,20404.87837076187,0.840842570643872,2.002634752000001e-06,0.9669905,1.0,1.0,0.0,0.0,0.0,,,,,
5578,22847488,2,79276.85426146779,46260.686532738095,7.0,5884.0,-5.452934692584677e-05,28290.594185352325,0.916223959880881,1.9994071039999985e-06,0.9385296,1.0,1.0,0.0,0.0,0.0,,,,,
5579,22851584,3,72756.63314169772,42588.33132876612,7.333333333333333,5097.333333333333,-4.136882671446074e-05,35483.78694820404,0.8208135825116187,1.9961794559999996e-06,0.9560204,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.0,,,,,
5580,22855680,3,72756.63314169772,42588.33132876612,7.333333333333333,5097.333333333333,-5.876126760995248e-05,21929.642448425293,0.7592047289945185,1.9929518080000008e-06,0.97825176,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.0,,,,,
5581,22859776,5,80318.5385921708,46150.033541621684,8.2,4883.6,-9.158942702924833e-06,122567.34358215332,0.8869040695717558,1.989724160000002e-06,0.9202725,3.6,0.4,0.0,0.4,0.2,,,,,
5582,22863872,6,70266.51369066269,40528.15561667125,7.333333333333333,4483.5,-8.815983892418444e-05,27033.018513202667,0.8361694085178897,1.9864965119999996e-06,0.48090178,3.1666666666666665,0.5,0.0,0.3333333333333333,0.16666666666666666,,,,,
5583,22867968,6,70266.51369066269,40528.15561667125,7.333333333333333,4483.5,-8.519091261405265e-05,18894.284140110016,0.8821916998131201,1.9832688640000007e-06,0.9685659,3.1666666666666665,0.5,0.0,0.3333333333333333,0.16666666666666666,,,,,
5584,22872064,8,71896.01514048906,41706.215029827814,7.375,4604.125,-1.747432725096587e-05,36632.00099945068,0.8200891998130828,1.980041216000002e-06,0.97098815,3.0,0.5,0.0,0.375,0.125,,,,,
5585,22876160,8,71896.01514048906,41706.215029827814,7.375,4604.125,-0.0003571261941033299,8008.235767364502,0.9069885660428554,1.9768135679999995e-06,0.9756975,3.0,0.5,0.0,0.375,0.125,,,,,
5586,22880256,8,71896.01514048906,41706.215029827814,7.375,4604.125,-3.348211612319574e-05,46281.14845943451,0.8394379438832402,1.9735859200000006e-06,0.97086734,3.0,0.5,0.0,0.375,0.125,,,,,
