update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
1,4096,2,10463.444301301332,6560.692678280217,2.5,1389.0,-0.021352796960854903,1019.2700025886297,1.1098166219890118,0.0001,0.8938203,1.5,0.5,0.5,0.0,0.0,,,,,
2,8192,4,16233.070434309993,10073.47191391936,3.5,1817.25,-0.013975157440654584,1997.1223142892122,1.0411563952220604,9.99799296e-05,0.94389504,2.0,0.5,0.25,0.25,0.0,,,,,
3,12288,6,16322.681098147228,9955.019934351765,3.1666666666666665,1848.0,-0.009362695459458337,1362.4149067252874,0.9903382695047185,9.99598592e-05,0.8694171,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,,,,,
4,16384,6,16322.681098147228,9955.019934351765,3.1666666666666665,1848.0,-0.015379198937807814,3929.476760029793,1.0928210561396554,9.99397888e-05,0.96701896,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,,,,,
5,20480,9,20281.050384341026,12254.797882048608,3.7777777777777777,2056.4444444444443,-0.010353840225434396,18023.356031671166,1.1348653978202492,9.99197184e-05,0.93322515,2.111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,,,,,
6,24576,11,21608.592499776674,13101.829788508523,3.8181818181818183,2231.6363636363635,-0.018325752311284305,2448.4202606230974,1.0421821939526126,9.9899648e-05,0.9404253,1.9090909090909092,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0,,,,,
7,28672,13,20502.563537609738,12655.776501490522,4.076923076923077,2101.3846153846152,-0.013748664955528511,8166.734333127737,1.1139445030130446,9.98795776e-05,0.9015894,2.3076923076923075,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,,,,,
8,32768,18,16494.041747228166,10220.356113190286,3.888888888888889,1764.111111111111,-0.01840891376195941,1777.45994476974,1.0827963526826352,9.985950720000001e-05,0.7170483,2.5,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.0,,,,,
9,36864,18,16494.041747228166,10220.356113190286,3.888888888888889,1764.111111111111,-0.018142465658456786,5277.019152790308,1.061221385607496,9.983943680000001e-05,0.9631623,2.5,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.0,,,,,
10,40960,19,18809.398005921015,11627.449253577084,4.0,1950.8947368421052,-0.0168686755678209,1717.8723771721125,1.0454428960802034,9.981936640000001e-05,0.9335657,2.4210526315789473,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.0,,,,,
11,45056,21,20490.08767197243,12632.764787784423,4.0476190476190474,2116.4761904761904,-0.017927363266608154,1144.2078665196896,1.0634838860714808,9.979929600000001e-05,0.92540747,2.2857142857142856,0.5238095238095238,0.23809523809523808,0.23809523809523808,0.0,,,,,
12,49152,23,19731.281882169227,12174.21694653603,3.9130434782608696,2073.086956521739,-0.01944288026788854,1247.7648590803146,1.067453375668265,9.97792256e-05,0.9257393,2.1739130434782608,0.5652173913043478,0.21739130434782608,0.21739130434782608,0.0,,,,,
13,53248,25,20178.657151175987,12496.537805811313,3.92,2108.08,-0.011601577894907678,10693.890896260738,0.995286853518337,9.97591552e-05,0.9455217,2.16,0.56,0.24,0.2,0.0,,,,,
14,57344,27,19828.308528205427,12314.604891733488,3.925925925925926,2090.6666666666665,-0.019133000665533473,2165.637682169676,1.0318937305128202,9.97390848e-05,0.8825604,2.185185185185185,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,,,,,
15,61440,28,20665.06746228308,12819.616027439357,3.9642857142857144,2169.6071428571427,-0.017555052439092833,1455.5315800756216,1.014307493926026,9.97190144e-05,0.95840967,2.142857142857143,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0,,,,,
16,65536,28,20665.06746228308,12819.616027439357,3.9642857142857144,2169.6071428571427,-0.012991606334253447,6484.239409506321,1.0381081416271627,9.9698944e-05,0.9230883,2.142857142857143,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0,,,,,
17,69632,30,22086.313753647046,13742.56461858622,4.1,2264.4333333333334,-0.01301548129049479,19651.440736025572,1.1042657002108172,9.96788736e-05,0.8698502,2.1666666666666665,0.5666666666666667,0.2,0.23333333333333334,0.0,,,,,
18,73728,32,22415.92094225347,14009.947556535288,4.15625,2288.53125,-0.016633814922897727,2545.665070205927,1.048029548721388,9.96588032e-05,0.94658065,2.1875,0.53125,0.25,0.21875,0.0,,,,,
19,77824,35,21506.28353230837,13430.31105344518,4.057142857142857,2214.6857142857143,-0.017833399777373415,2191.67849072814,1.1259087109938264,9.96387328e-05,0.85969293,2.1714285714285713,0.5142857142857142,0.2857142857142857,0.2,0.0,,,,,
20,81920,37,20542.432854481656,12820.220549959675,4.054054054054054,2122.5405405405404,-0.021738018625910627,1328.736342445016,1.1067073591984808,9.961866240000001e-05,0.9604179,2.27027027027027,0.4864864864864865,0.2702702702702703,0.24324324324324326,0.0,,,,,
21,86016,40,20503.79863522002,12808.138500540319,4.025,2126.8,-0.018685352643842634,2004.8197450339794,1.1456638775998726,9.959859200000001e-05,0.9487451,2.225,0.5,0.275,0.225,0.0,,,,,
22,90112,41,20847.95394989551,13035.823301518265,4.048780487804878,2155.6341463414633,-0.01400870326688164,3126.1345565617085,1.0774378577480093,9.957852160000001e-05,0.8892178,2.2195121951219514,0.4878048780487805,0.2926829268292683,0.21951219512195122,0.0,,,,,
23,94208,44,20289.15555658407,12717.269609860536,4.068181818181818,2120.9545454545455,-0.01878135204242426,1623.4264879375696,1.086646388284862,9.955845120000001e-05,0.8591768,2.2954545454545454,0.4772727272727273,0.2727272727272727,0.25,0.0,,,,,
24,98304,46,20006.723885917065,12537.11630481254,4.021739130434782,2098.108695652174,-0.02174524060865224,1401.965131342411,1.0903292032890022,9.953838080000001e-05,0.9278861,2.260869565217391,0.4782608695652174,0.2826086956521739,0.2391304347826087,0.0,,,,,
25,102400,48,20092.541678962934,12564.230299590674,4.020833333333333,2103.7083333333335,-0.018245135674987978,1309.064387768507,1.0955742648802698,9.95183104e-05,0.96594846,2.25,0.4791666666666667,0.2916666666666667,0.22916666666666666,0.0,16197.399352506558,10281.15742418572,4.166666666666667,1620.1333333333334,0.0
26,106496,51,19655.701948452595,12298.54042718373,3.980392156862745,2068.5686274509803,-0.022420645216698176,1085.8705007582903,1.09902629989665,9.949824e-05,0.89403075,2.2549019607843137,0.47058823529411764,0.3137254901960784,0.21568627450980393,0.0,,,,,
27,110592,53,19445.54975099785,12152.694930244485,3.9245283018867925,2061.603773584906,-0.01956191045610467,742.103805527091,1.0801749448291957,9.94781696e-05,0.9302778,2.207547169811321,0.49056603773584906,0.3018867924528302,0.20754716981132076,0.0,,,,,
28,114688,55,19479.86863384351,12179.384983214037,3.909090909090909,2064.4,-0.01664302077915636,2230.296852648258,0.9709023975301534,9.94580992e-05,0.920803,2.1818181818181817,0.4909090909090909,0.3090909090909091,0.2,0.0,,,,,
29,118784,58,19161.21759489944,11992.469406529552,3.896551724137931,2036.2931034482758,-0.0166048078390304,1457.6685812324286,1.0122353200567886,9.94380288e-05,0.8930939,2.206896551724138,0.46551724137931033,0.3448275862068966,0.1896551724137931,0.0,,,,,
30,122880,59,19513.39451887813,12223.54074038661,3.9322033898305087,2058.0,-0.014755317268281942,7240.281986862421,1.063605927512981,9.94179584e-05,0.94251144,2.2203389830508473,0.4576271186440678,0.3559322033898305,0.1864406779661017,0.0,,,,,
31,126976,61,19552.817889428537,12254.93653898582,3.918032786885246,2062.9180327868853,-0.020611486344932928,1855.240982979536,1.0545429571066052,9.9397888e-05,0.9560525,2.19672131147541,0.45901639344262296,0.36065573770491804,0.18032786885245902,0.0,,,,,
32,131072,64,19371.18749792854,12142.198388357516,3.9375,2041.28125,-0.009460607761866413,30007.468406155705,1.0500765447504818,9.93778176e-05,0.7305279,2.25,0.453125,0.359375,0.171875,0.015625,,,,,
33,135168,66,18877.116896251126,11839.747978687215,3.9242424242424243,1995.6363636363637,-0.01819178838013613,2865.9796245992184,1.0629768415819854,9.935774720000001e-05,0.893556,2.287878787878788,0.4393939393939394,0.36363636363636365,0.18181818181818182,0.015151515151515152,,,,,
34,139264,69,18868.060485709055,11838.8084374386,3.8840579710144927,2002.2173913043478,-0.016891953966478468,969.4986350536346,1.101608811877668,9.933767680000001e-05,0.7350092,2.246376811594203,0.4492753623188406,0.36231884057971014,0.17391304347826086,0.014492753623188406,,,,,
35,143360,73,18395.82340531122,11522.201661055798,3.863013698630137,1959.2328767123288,-0.02065137171848619,1373.7774269878864,1.144712973269634,9.931760640000001e-05,0.90615106,2.2739726027397262,0.4383561643835616,0.3698630136986301,0.1780821917808219,0.0136986301369863,,,,,
36,147456,75,18053.37472781079,11311.239204168742,3.8266666666666667,1929.0933333333332,-0.01593180375675729,3580.4832719266415,1.0449831348378211,9.929753600000001e-05,0.73098373,2.2666666666666666,0.44,0.37333333333333335,0.17333333333333334,0.013333333333333334,,,,,
37,151552,79,17787.759400788353,11137.226181898186,3.848101265822785,1908.5569620253164,-0.018434325909765903,1109.4874590933323,1.0552360510919243,9.927746560000001e-05,0.89201486,2.3037974683544302,0.4430379746835443,0.35443037974683544,0.17721518987341772,0.02531645569620253,,,,,
38,155648,81,17831.008660262916,11151.326741975976,3.8518518518518516,1911.567901234568,-0.01573863434350642,2123.6118205189705,1.1866335987579077,9.92573952e-05,0.886409,2.2962962962962963,0.4444444444444444,0.35802469135802467,0.1728395061728395,0.024691358024691357,,,,,
39,159744,83,17673.393616583984,11039.010981996484,3.8433734939759034,1897.3855421686746,-0.018110688422893872,479.8133919611573,1.1438103751279414,9.92373248e-05,0.9417151,2.3012048192771086,0.4457831325301205,0.3493975903614458,0.18072289156626506,0.024096385542168676,,,,,
40,163840,84,17702.225164967513,11045.468015970562,3.8333333333333335,1902.25,-0.017027459264681966,1635.5537338405848,1.0563341383822262,9.92172544e-05,0.9373131,2.2857142857142856,0.4523809523809524,0.34523809523809523,0.17857142857142858,0.023809523809523808,,,,,
41,167936,85,18162.951224113585,11321.036562741103,3.8588235294117648,1938.070588235294,-0.01734567455787328,4686.4768244326115,1.139054209808819,9.9197184e-05,0.97324413,2.2705882352941176,0.4588235294117647,0.3411764705882353,0.17647058823529413,0.023529411764705882,,,,,
42,172032,89,18075.760682039716,11260.7282872458,3.8876404494382024,1932.685393258427,-0.02011841439161799,2455.672807186842,1.0653309202753007,9.91771136e-05,0.87467176,2.303370786516854,0.4606741573033708,0.3258426966292135,0.1797752808988764,0.033707865168539325,,,,,
43,176128,90,18133.041796925943,11302.314342126747,3.888888888888889,1940.2222222222222,-0.018409432904263667,2025.747472077608,1.0806641281815246,9.91570432e-05,0.9114232,2.3,0.45555555555555555,0.3333333333333333,0.17777777777777778,0.03333333333333333,,,,,
44,180224,92,18131.22375210027,11302.387699438921,3.880434782608696,1943.1304347826087,-0.019265478771558264,1919.5090718716383,1.1178342029452324,9.91369728e-05,0.8728731,2.282608695652174,0.45652173913043476,0.33695652173913043,0.17391304347826086,0.03260869565217391,,,,,
45,184320,95,17919.711244230195,11157.413371374043,3.831578947368421,1928.1473684210525,-0.022089682079240447,758.4460188597441,1.1803195031825453,9.91169024e-05,0.9156844,2.2421052631578946,0.47368421052631576,0.3263157894736842,0.16842105263157894,0.031578947368421054,,,,,
46,188416,97,17954.78262814592,11184.710972401848,3.8247422680412373,1935.3298969072166,-0.015333345436374657,2474.353310018778,1.052658524364233,9.909683200000001e-05,0.880261,2.2268041237113403,0.4742268041237113,0.32989690721649484,0.16494845360824742,0.030927835051546393,,,,,
47,192512,98,18179.145276286803,11331.059336662373,3.836734693877551,1956.408163265306,-0.015594179298204836,2329.575710475445,1.0118695970159024,9.907676160000001e-05,0.9283995,2.2142857142857144,0.47959183673469385,0.32653061224489793,0.16326530612244897,0.030612244897959183,,,,,
48,196608,100,18211.246199976908,11346.142521944554,3.82,1964.94,-0.0222482618801223,1328.4782609343529,1.1728861143346876,9.905669120000001e-05,0.9050177,2.19,0.49,0.32,0.16,0.03,,,,,
49,200704,104,17807.362459457316,11094.94622540263,3.83,1925.17,-0.02253013894187461,1538.934008255601,1.1936840724665672,9.903662080000001e-05,0.8119689,2.24,0.49,0.31,0.16,0.04,,,,,
50,204800,106,17842.564784792088,11121.190064403405,3.84,1931.8,-0.016555398040509317,2177.1307840943336,1.0986393044004217,9.90165504e-05,0.86681366,2.24,0.49,0.31,0.16,0.04,17067.469672638003,10940.654148153266,4.366666666666666,1698.8666666666666,0.0
51,208896,108,17262.59658032062,10768.65941564738,3.78,1889.36,-0.02014086971303186,910.025078356266,1.0645197924459353,9.899648e-05,0.9470097,2.22,0.48,0.33,0.15,0.04,,,,,
52,212992,108,17262.59658032062,10768.65941564738,3.78,1889.36,-0.012386054391754442,20078.01821935177,0.9511514803161845,9.89764096e-05,0.9387308,2.22,0.48,0.33,0.15,0.04,,,,,
53,217088,111,17672.049673749952,11030.389082628677,3.79,1913.21,-0.020712018482299754,1718.9376585781574,1.1719264143612236,9.89563392e-05,0.874104,2.21,0.48,0.33,0.15,0.04,,,,,
54,221184,113,17691.947249912562,11023.548934334223,3.75,1922.7,-0.017075790085073095,978.7427091300488,1.0473524146946147,9.89362688e-05,0.9409054,2.16,0.49,0.34,0.13,0.04,,,,,
