update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
21,86016,22,61715.02476862343,32180.302877863698,6.681818181818182,3855.5454545454545,-0.005901665316741855,5163.713657259941,0.7570363248232752,2.99033344e-05,0.98814845,3.1818181818181817,0.36363636363636365,0.18181818181818182,0.3181818181818182,0.13636363636363635,,,,,
22,90112,22,61715.02476862343,32180.302877863698,6.681818181818182,3855.5454545454545,-0.003293797019068734,8051.2790731191635,0.6622021407820284,2.989850112e-05,0.9813208,3.1818181818181817,0.36363636363636365,0.18181818181818182,0.3181818181818182,0.13636363636363635,,,,,
23,94208,24,62661.76666930966,32728.267881833326,6.625,3874.5,-0.004460900827325531,19878.622025966644,0.9007726688869298,2.989366784e-05,0.9337914,3.125,0.375,0.16666666666666666,0.3333333333333333,0.125,,,,,
24,98304,25,62891.38314214233,32830.00639887189,6.6,3927.12,-0.005922612297581509,4989.152681589127,0.8200952054467052,2.988883456e-05,0.95607615,3.04,0.4,0.16,0.32,0.12,,,,,
25,102400,26,61059.3644730228,31871.969822804927,6.461538461538462,3835.3846153846152,-0.0033132571261376143,81933.0851187706,0.7932261360110715,2.9884001280000002e-05,0.93543917,3.0,0.38461538461538464,0.19230769230769232,0.3076923076923077,0.11538461538461539,76305.61074610257,39633.22324021724,8.266666666666667,4056.0333333333333,0.26666666666666666
26,106496,27,63005.576734748654,32815.03286303107,6.703703703703703,3849.1481481481483,-0.004388590802591352,94281.20000433922,0.7428412197623402,2.9879168e-05,0.9425721,3.259259259259259,0.37037037037037035,0.18518518518518517,0.2962962962962963,0.14814814814814814,,,,,
27,110592,29,61288.10695416703,31896.981474498563,6.586206896551724,3786.137931034483,-0.005874844670870516,20169.20032709837,0.801158026792109,2.987433472e-05,0.72333956,3.206896551724138,0.3793103448275862,0.1724137931034483,0.3103448275862069,0.13793103448275862,,,,,
28,114688,30,59848.08300496558,31144.55347515475,6.5,3711.633333333333,-0.007134908673833706,5308.385314762592,0.8057114741532132,2.986950144e-05,0.83623123,3.2,0.36666666666666664,0.2,0.3,0.13333333333333333,,,,,
29,118784,31,59551.869991666674,30975.76976690414,6.451612903225806,3724.2580645161293,-0.007609562545439985,3475.588961958885,0.7904037982225418,2.9864668160000002e-05,0.9658905,3.129032258064516,0.3870967741935484,0.1935483870967742,0.2903225806451613,0.12903225806451613,,,,,
30,122880,32,59177.923152215226,30799.083039639452,6.40625,3730.0,-0.006348342173623678,1831.8960478305817,0.7399091242114082,2.985983488e-05,0.96767336,3.0625,0.40625,0.1875,0.28125,0.125,,,,,
31,126976,32,59177.923152215226,30799.083039639452,6.40625,3730.0,-0.003030017205674085,26515.68368959427,0.7191789385396987,2.98550016e-05,0.862471,3.0625,0.40625,0.1875,0.28125,0.125,,,,,
32,131072,33,62503.58636796122,32505.0363274367,6.515151515151516,3903.060606060606,-0.004756330788040941,18153.704080224037,0.776038087438792,2.985016832e-05,0.94083595,3.0,0.42424242424242425,0.18181818181818182,0.2727272727272727,0.12121212121212122,,,,,
33,135168,35,61333.98770960089,31913.147014239057,6.6,3843.9714285714285,-0.004388376325096033,35625.413391947746,0.8965657983208075,2.9845335040000002e-05,0.9478582,3.142857142857143,0.42857142857142855,0.17142857142857143,0.2571428571428571,0.14285714285714285,,,,,
34,139264,35,61333.98770960089,31913.147014239057,6.6,3843.9714285714285,-0.007493877888919087,4797.257472038269,0.8216138849966228,2.984050176e-05,0.9832914,3.142857142857143,0.42857142857142855,0.17142857142857143,0.2571428571428571,0.14285714285714285,,,,,
35,143360,37,60964.23894653068,31744.459588508027,6.594594594594595,3814.5135135135133,-0.0062861812748451484,8770.45155608654,0.8679211984854192,2.983566848e-05,0.90483004,3.1621621621621623,0.40540540540540543,0.1891891891891892,0.2702702702702703,0.13513513513513514,,,,,
36,147456,39,60065.51518873498,31303.341613371056,6.564102564102564,3767.2820512820513,-0.00823001980825211,9387.114680290222,0.8493000086164102,2.98308352e-05,0.9497128,3.1794871794871793,0.38461538461538464,0.20512820512820512,0.28205128205128205,0.1282051282051282,,,,,
37,151552,39,60065.51518873498,31303.341613371056,6.564102564102564,3767.2820512820513,-0.00464861023647245,5743.90043926239,0.7220432739704847,2.9826001920000002e-05,0.9796229,3.1794871794871793,0.38461538461538464,0.20512820512820512,0.28205128205128205,0.1282051282051282,,,,,
38,155648,40,61358.28403244306,32036.442106946826,6.625,3826.15,-0.00466517404129263,12999.477939367294,0.8518089634599164,2.982116864e-05,0.91890717,3.175,0.375,0.225,0.275,0.125,,,,,
39,159744,41,61479.46006380957,32117.64200814431,6.609756097560975,3856.048780487805,-0.007144155249989126,3651.21257263422,0.7953117786673829,2.981633536e-05,0.95550036,3.1219512195121952,0.3902439024390244,0.21951219512195122,0.2682926829268293,0.12195121951219512,,,,,
40,163840,42,61755.22894115382,32235.336723510718,6.595238095238095,3893.9285714285716,-0.00398532153940323,16533.432002305984,0.8854860414285213,2.981150208e-05,0.7851497,3.0714285714285716,0.40476190476190477,0.21428571428571427,0.2619047619047619,0.11904761904761904,,,,,
41,167936,42,61755.22894115382,32235.336723510718,6.595238095238095,3893.9285714285716,-0.006445605013141176,4095.6352513432503,0.7434833453735337,2.98066688e-05,0.931121,3.0714285714285716,0.40476190476190477,0.21428571428571427,0.2619047619047619,0.11904761904761904,,,,,
42,172032,43,61898.13176304395,32305.80669615655,6.5813953488372094,3921.4651162790697,-0.006328264797048178,6111.014102101326,0.7614479358308017,2.980183552e-05,0.96167374,3.0232558139534884,0.4186046511627907,0.20930232558139536,0.2558139534883721,0.11627906976744186,,,,,
43,176128,44,61540.31886086957,32107.58526114408,6.545454545454546,3912.7954545454545,-0.0068720683420906425,5083.386448353529,0.7813453929265961,2.979700224e-05,0.9192427,3.0,0.4090909090909091,0.22727272727272727,0.25,0.11363636363636363,,,,,
44,180224,47,59525.528139141505,31082.440923353806,6.553191489361702,3807.723404255319,-0.005160207527296734,25686.26797425747,0.9210020115133375,2.9792168960000002e-05,0.9158041,3.127659574468085,0.40425531914893614,0.2127659574468085,0.2553191489361702,0.1276595744680851,,,,,
45,184320,48,60061.20183627903,31379.36054180129,6.645833333333333,3800.875,-0.003825153126854275,40359.82254767418,0.7519713452784345,2.978733568e-05,0.94625664,3.2291666666666665,0.3958333333333333,0.20833333333333334,0.25,0.14583333333333334,,,,,
46,188416,49,59845.873464776916,31273.168513543365,6.612244897959184,3805.530612244898,-0.004714741075076745,5390.0721752643585,0.7567360871471465,2.97825024e-05,0.9277495,3.183673469387755,0.40816326530612246,0.20408163265306123,0.24489795918367346,0.14285714285714285,,,,,
47,192512,50,59796.85931164964,31260.155563209002,6.6,3805.64,-0.0049352589066984365,4325.156142294407,0.813590528909117,2.977766912e-05,0.9499557,3.16,0.4,0.22,0.24,0.14,,,,,
48,196608,51,59155.04848997824,30933.4137629826,6.549019607843137,3779.0196078431372,-0.005974658121886023,3616.20408475399,0.7459473555209115,2.9772835840000002e-05,0.96484876,3.1372549019607843,0.39215686274509803,0.23529411764705882,0.23529411764705882,0.13725490196078433,,,,,
49,200704,53,58442.97539126402,30544.032344198113,6.490566037735849,3749.490566037736,-0.010491485541933798,2052.645925939083,0.8133521355921403,2.976800256e-05,0.9415609,3.1132075471698113,0.37735849056603776,0.2641509433962264,0.22641509433962265,0.1320754716981132,,,,,
50,204800,53,58442.97539126402,30544.032344198113,6.490566037735849,3749.490566037736,-0.006289269294939004,11382.35640001297,0.8639139872975647,2.976316928e-05,0.91896117,3.1132075471698113,0.37735849056603776,0.2641509433962264,0.22641509433962265,0.1320754716981132,61570.386870220085,32427.13184890231,7.7,3469.5333333333333,0.13333333333333333
51,208896,54,59355.11170473276,31021.659644745432,6.518518518518518,3808.185185185185,-0.004961490389177925,6903.05556511879,0.7795924054225907,2.9758336e-05,0.91840005,3.074074074074074,0.3888888888888889,0.25925925925925924,0.2222222222222222,0.12962962962962962,,,,,
52,212992,55,59650.69079381243,31192.600482309874,6.527272727272727,3827.672727272727,-0.007623414492627489,4828.411912679672,0.8295585557352751,2.9753502720000002e-05,0.97206014,3.0545454545454547,0.38181818181818183,0.2727272727272727,0.21818181818181817,0.12727272727272726,,,,,
53,217088,55,59650.69079381243,31192.600482309874,6.527272727272727,3827.672727272727,-0.0067022216144323465,8781.161312580109,0.8297032184200361,2.974866944e-05,0.9634232,3.0545454545454547,0.38181818181818183,0.2727272727272727,0.21818181818181817,0.12727272727272726,,,,,
54,221184,57,60216.08884989451,31500.28538215106,6.56140350877193,3862.2982456140353,-0.005128086187141889,8702.234375357628,0.7939636835362762,2.974383616e-05,0.9630054,3.0526315789473686,0.38596491228070173,0.2631578947368421,0.22807017543859648,0.12280701754385964,,,,,
55,225280,58,60914.40713894058,31867.585039798498,6.620689655172414,3873.7758620689656,-0.0028745854087901535,18828.648896217346,0.7409601578256115,2.973900288e-05,0.9717699,3.103448275862069,0.3793103448275862,0.25862068965517243,0.22413793103448276,0.13793103448275862,,,,,
56,229376,59,60261.738903903584,31526.176991552078,6.593220338983051,3838.135593220339,-0.00570973932826746,9308.220479786396,0.8352446759818122,2.9734169600000002e-05,0.8860651,3.1186440677966103,0.3728813559322034,0.2542372881355932,0.23728813559322035,0.13559322033898305,,,,,
57,233472,59,60261.738903903584,31526.176991552078,6.593220338983051,3838.135593220339,-0.004180834854196291,5654.204391241074,0.63685187487863,2.972933632e-05,0.9866544,3.1186440677966103,0.3728813559322034,0.2542372881355932,0.23728813559322035,0.13559322033898305,,,,,
58,237568,61,61293.389334430096,32054.879358429687,6.60655737704918,3882.0491803278687,-0.006977775974519318,12648.623166441917,0.8243724043713883,2.972450304e-05,0.9620483,3.081967213114754,0.36065573770491804,0.2786885245901639,0.22950819672131148,0.13114754098360656,,,,,
59,241664,63,59851.04531030211,31304.430448700343,6.587301587301587,3796.4285714285716,-0.006359944894029468,3724.6000510156155,0.806658826302737,2.971966976e-05,0.93979585,3.1587301587301586,0.3492063492063492,0.2698412698412698,0.23809523809523808,0.14285714285714285,,,,,
60,245760,66,58293.54131053528,30509.765209863974,6.5606060606060606,3714.6666666666665,-0.005839074154209811,8457.074749231339,0.7924780612811446,2.9714836480000002e-05,0.926852,3.212121212121212,0.3484848484848485,0.25757575757575757,0.24242424242424243,0.15151515151515152,,,,,
61,249856,68,57153.84971964307,29932.74794241611,6.5588235294117645,3642.6176470588234,-0.00757500121017074,3094.3466151952744,0.8555912112351507,2.97100032e-05,0.9728547,3.2794117647058822,0.3382352941176471,0.25,0.25,0.16176470588235295,,,,,
62,253952,68,57153.84971964307,29932.74794241611,6.5588235294117645,3642.6176470588234,-0.007511192074161954,6202.278998732567,0.795253555290401,2.970516992e-05,0.96035236,3.2794117647058822,0.3382352941176471,0.25,0.25,0.16176470588235295,,,,,
63,258048,69,58628.693416574366,30682.35859184748,6.608695652173913,3709.695652173913,-0.004247648973432661,19235.080543279648,0.7369631420588121,2.970033664e-05,0.9839442,3.260869565217391,0.3333333333333333,0.2608695652173913,0.2463768115942029,0.15942028985507245,,,,,
64,262144,70,58462.48803467167,30612.24676567117,6.585714285714285,3713.4,-0.008785646630713018,2837.5719534754753,0.7562703220173717,2.969550336e-05,0.93267167,3.2285714285714286,0.34285714285714286,0.2571428571428571,0.24285714285714285,0.15714285714285714,,,,,
65,266240,71,58539.54683861766,30655.796279389295,6.577464788732394,3731.3521126760565,-0.004895421365290531,4182.661880373955,0.7653568563982844,2.969067008e-05,0.9479767,3.1971830985915495,0.352112676056338,0.2535211267605634,0.23943661971830985,0.15492957746478872,,,,,
66,270336,71,58539.54683861766,30655.796279389295,6.577464788732394,3731.3521126760565,-0.0058320789321442135,3958.434984564781,0.7105908349622041,2.96858368e-05,0.9713672,3.1971830985915495,0.352112676056338,0.2535211267605634,0.23943661971830985,0.15492957746478872,,,,,
67,274432,72,59710.86324540289,31239.055823219085,6.611111111111111,3797.9861111111113,-0.005540899424886447,7519.885114789009,0.8091415689559653,2.9681003520000002e-05,0.9809683,3.1666666666666665,0.3611111111111111,0.25,0.2361111111111111,0.1527777777777778,,,,,
68,278528,74,58751.1868856597,30732.178887269933,6.608108108108108,3737.5135135135133,-0.005555827454372775,6063.733799815178,0.795004187268205,2.967617024e-05,0.9528989,3.22972972972973,0.35135135135135137,0.25675675675675674,0.22972972972972974,0.16216216216216217,,,,,
69,282624,76,57980.81563834973,30346.632383581455,6.592105263157895,3698.1184210526317,-0.005282781672576675,7040.057489216328,0.8998317046789452,2.967133696e-05,0.89966697,3.25,0.35526315789473684,0.25,0.2236842105263158,0.17105263157894737,,,,,
70,286720,78,57050.00329945998,29874.630491476182,6.5256410256410255,3655.025641025641,-0.007850391966712778,9989.768707573414,0.8764971366617829,2.966650368e-05,0.73841286,3.230769230769231,0.358974358974359,0.24358974358974358,0.23076923076923078,0.16666666666666666,,,,,
71,290816,78,57050.00329945998,29874.630491476182,6.5256410256410255,3655.025641025641,-0.006079000724639627,4465.244357347488,0.7357030505081639,2.9661670400000002e-05,0.97986317,3.230769230769231,0.358974358974359,0.24358974358974358,0.23076923076923078,0.16666666666666666,,,,,
72,294912,79,57797.162332308995,30245.04374606279,6.544303797468355,3699.6582278481014,-0.0026717744149209466,59992.773304224014,0.7189577715471387,2.965683712e-05,0.95513684,3.2025316455696204,0.3670886075949367,0.24050632911392406,0.22784810126582278,0.16455696202531644,,,,,
73,299008,80,58226.20055748253,30478.430562453035,6.6125,3696.7625,-0.0021808724395668833,58537.807961165905,0.7950318768853322,2.965200384e-05,0.94212043,3.275,0.3625,0.2375,0.225,0.175,,,,,
74,303104,80,58226.20055748253,30478.430562453035,6.6125,3696.7625,-0.004980784931831295,4799.470506072044,0.7296364193316549,2.964717056e-05,0.9848267,3.275,0.3625,0.2375,0.225,0.175,,,,,
75,307200,81,60003.13890935917,31375.801603907006,6.666666666666667,3780.716049382716,-0.0034396145083519514,56426.806136608124,0.7927773387636989,2.9642337280000002e-05,0.9497245,3.246913580246914,0.37037037037037035,0.2345679012345679,0.2222222222222222,0.1728395061728395,52463.13653621483,27416.33357932677,7.166666666666667,2971.4,0.13333333333333333
76,311296,82,60164.44513840887,31484.097676852827,6.682926829268292,3786.451219512195,-0.004108655341042322,8093.906102776527,0.9223915283801034,2.9637504e-05,0.94668585,3.2560975609756095,0.36585365853658536,0.23170731707317074,0.23170731707317074,0.17073170731707318,,,,,
77,315392,84,58948.11466421543,30845.209971536056,6.619047619047619,3718.5476190476193,-0.003027627533811028,15799.18742775917,0.8145943258423358,2.963267072e-05,0.94735557,3.261904761904762,0.35714285714285715,0.23809523809523808,0.23809523809523808,0.16666666666666666,,,,,
78,319488,85,59434.60747549284,31114.61798482517,6.658823529411765,3731.0235294117647,-0.006240545285436383,18895.757870554924,0.8431421947898343,2.962783744e-05,0.942693,3.2941176470588234,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.17647058823529413,,,,,
79,323584,85,59434.60747549284,31114.61798482517,6.658823529411765,3731.0235294117647,-0.0038769657840020955,7360.973452568054,0.714144395198673,2.9623004160000002e-05,0.9856019,3.2941176470588234,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.17647058823529413,,,,,
80,327680,86,60755.833408362676,31799.577891548986,6.709302325581396,3784.3023255813955,-0.006111556086580094,39918.212356090546,0.8950490165734664,2.961817088e-05,0.96088773,3.2906976744186047,0.3488372093023256,0.2441860465116279,0.23255813953488372,0.1744186046511628,,,,,
81,331776,87,60432.40571342088,31650.09015014429,6.7011494252873565,3767.8275862068967,-0.007231010480609257,2331.4388040304184,0.7631580249872059,2.96133376e-05,0.9565536,3.2988505747126435,0.3448275862068966,0.2413793103448276,0.2413793103448276,0.1724137931034483,,,,,
82,335872,87,60432.40571342088,31650.09015014429,6.7011494252873565,3767.8275862068967,-0.003627173917266191,7114.673741698265,0.7182470480911434,2.960850432e-05,0.9782031,3.2988505747126435,0.3448275862068966,0.2413793103448276,0.2413793103448276,0.1724137931034483,,,,,
83,339968,89,61054.572089922825,31969.219179079722,6.696629213483146,3798.3146067415732,-0.005909284992412722,12670.79932743311,0.7865602448582649,2.960367104e-05,0.9753935,3.258426966292135,0.34831460674157305,0.24719101123595505,0.23595505617977527,0.16853932584269662,,,,,
84,344064,90,60743.7332421927,31821.00262705532,6.677777777777778,3785.3,-0.008183929235201504,3450.8259407281876,0.8044759969925508,2.959883776e-05,0.9261683,3.2555555555555555,0.34444444444444444,0.25555555555555554,0.23333333333333334,0.16666666666666666,,,,,
85,348160,91,61446.141255165996,32165.19050470672,6.7032967032967035,3816.945054945055,-0.005431416997453198,6275.076768994331,0.6884342875564471,2.959400448e-05,0.98190445,3.2527472527472527,0.34065934065934067,0.26373626373626374,0.23076923076923078,0.16483516483516483,,,,,
86,352256,91,61446.141255165996,32165.19050470672,6.7032967032967035,3816.945054945055,-0.007774612096000055,2423.6028313040733,0.7663649313617498,2.9589171200000002e-05,0.9741267,3.2527472527472527,0.34065934065934067,0.26373626373626374,0.23076923076923078,0.16483516483516483,,,,,
87,356352,92,61522.440853203625,32206.085766594064,6.695652173913044,3831.0434782608695,-0.006298971279647958,4468.472015798092,0.8288460467010736,2.958433792e-05,0.94200015,3.2282608695652173,0.34782608695652173,0.2608695652173913,0.22826086956521738,0.16304347826086957,,,,,
88,360448,94,60830.59045374476,31855.79951652835,6.627659574468085,3808.851063829787,-0.007713511600741185,2462.779924571514,0.8514144809450954,2.957950464e-05,0.93684024,3.1808510638297873,0.3617021276595745,0.2553191489361702,0.22340425531914893,0.1595744680851064,,,,,
89,364544,96,60508.73546678441,31674.275877433927,6.625,3792.6354166666665,-0.005982460817904212,6350.922107458115,0.8157483105314896,2.957467136e-05,0.9503958,3.1979166666666665,0.3541666666666667,0.2604166666666667,0.21875,0.16666666666666666,,,,,
90,368640,97,60344.32036937689,31609.903747363252,6.639175257731959,3780.340206185567,-0.007895384827861562,6253.803960442543,0.8582757038529962,2.9569838080000002e-05,0.9682847,3.2268041237113403,0.35051546391752575,0.25773195876288657,0.21649484536082475,0.17525773195876287,,,,,
91,372736,98,60418.08055032325,31651.089914663382,6.63265306122449,3794.6938775510203,-0.0061849175708630355,7494.357931256294,0.907319005113095,2.95650048e-05,0.9313514,3.204081632653061,0.35714285714285715,0.25510204081632654,0.21428571428571427,0.17346938775510204,,,,,
92,376832,99,59915.21172032366,31386.260808433857,6.585858585858586,3770.010101010101,-0.007767963988953852,4506.703517079353,0.833478951244615,2.956017152e-05,0.96694183,3.1818181818181817,0.36363636363636365,0.25252525252525254,0.21212121212121213,0.1717171717171717,,,,,
93,380928,100,60167.48094466637,31504.697431423385,6.59,3785.94,-0.007769841892695695,2893.297421991825,0.8396956389769912,2.955533824e-05,0.9688454,3.17,0.36,0.26,0.21,0.17,,,,,
94,385024,100,60167.48094466637,31504.697431423385,6.59,3785.94,-0.00606969041928096,6428.686404824257,0.7677131356904283,2.9550504960000002e-05,0.96616095,3.17,0.36,0.26,0.21,0.17,,,,,
95,389120,102,61322.63496189026,32095.085347925084,6.69,3836.98,-0.005072435703368683,6895.456667542458,0.7592742725973949,2.954567168e-05,0.96886045,3.22,0.35,0.26,0.21,0.18,,,,,
96,393216,102,61322.63496189026,32095.085347925084,6.69,3836.98,-0.004978221442797803,14106.977166771889,0.7369079863419756,2.95408384e-05,0.987507,3.22,0.35,0.26,0.21,0.18,,,,,
97,397312,103,62941.111281752594,32919.644866859235,6.76,3890.07,-0.0024298042844748124,175155.7844491005,0.7356549510732293,2.953600512e-05,0.9446587,3.24,0.35,0.26,0.2,0.19,,,,,
98,401408,104,61466.747563983816,32165.29569873072,6.7,3830.96,-0.004669804096920416,6184.296753585339,0.8410849953070283,2.9531171840000002e-05,0.9283672,3.23,0.36,0.25,0.2,0.19,,,,,
99,405504,105,60488.55258902233,31659.983288748263,6.67,3785.18,-0.00556525397405494,4157.344054818153,0.816916185664013,2.952633856e-05,0.9821568,3.24,0.36,0.25,0.2,0.19,,,,,
100,409600,105,60488.55258902233,31659.983288748263,6.67,3785.18,-0.004945210162077274,48136.272832393646,0.7709399225423113,2.952150528e-05,0.96826726,3.24,0.36,0.25,0.2,0.19,61683.78698366021,32396.259343718553,7.733333333333333,3526.6666666666665,0.1
101,413696,106,61542.31270918639,32207.87151116395,6.69,3831.28,-0.005973137293949549,5797.544538855553,0.8093580876011401,2.9516672e-05,0.9733327,3.21,0.36,0.25,0.21,0.18,,,,,
102,417792,108,61244.402341354515,32058.638807077175,6.69,3806.19,-0.004862836351094302,9847.926084518433,0.9334676364669576,2.951183872e-05,0.9771442,3.24,0.35,0.25,0.22,0.18,,,,,
103,421888,109,61489.782901032326,32212.455371479442,6.72,3810.49,-0.0070346133106795605,7605.506441473961,0.7604124789359048,2.950700544e-05,0.9648282,3.26,0.35,0.25,0.21,0.19,,,,,
104,425984,110,62145.18160132584,32551.958588973965,6.76,3848.07,-0.005135183878337557,3415.430812895298,0.8836414727848023,2.950217216e-05,0.97612214,3.26,0.35,0.25,0.21,0.19,,,,,
105,430080,111,62455.41106549325,32711.022062097665,6.7,3877.02,-0.007170179682361777,4602.844756186008,0.852235150989145,2.9497338880000002e-05,0.8042318,3.17,0.36,0.25,0.21,0.18,,,,,
106,434176,112,62795.59183773998,32875.4701089849,6.7,3903.93,-0.009589848740688467,3861.4867886304855,0.853164508822374,2.94925056e-05,0.90145314,3.14,0.37,0.25,0.2,0.18,,,,,
107,438272,114,61015.58778560621,31952.24665940574,6.63,3808.17,-0.002711750043090433,89120.26473355293,0.8022211322095245,2.948767232e-05,0.9441656,3.17,0.36,0.25,0.21,0.18,,,,,
108,442368,115,61560.318833325095,32205.649535053544,6.7,3806.32,-0.004077022776073136,95874.7141737938,0.7696102587506175,2.948283904e-05,0.9451553,3.25,0.36,0.24,0.21,0.19,,,,,
109,446464,115,61560.318833325095,32205.649535053544,6.7,3806.32,-0.0055354743235511705,8136.527348637581,0.8163139563985169,2.9478005760000002e-05,0.9748059,3.25,0.36,0.24,0.21,0.19,,,,,
110,450560,117,62482.658379886765,32685.28289635624,6.73,3843.94,-0.004771190720930463,13259.891760349274,0.9212400676915422,2.947317248e-05,0.970855,3.24,0.35,0.26,0.2,0.19,,,,,
111,454656,118,63318.38920095766,33137.00113375032,6.75,3884.49,-0.003923379459592979,8511.916244983673,0.8179200082086027,2.94683392e-05,0.96945435,3.22,0.35,0.26,0.21,0.18,,,,,
