update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
2,8192,2,48182.99671328502,31351.105060671638,6.0,3395.5,-0.002061674336800934,4434.50205719471,0.9287473325384781,2.999516672e-05,0.9402115,3.0,0.0,0.5,0.5,0.0,,,,,
3,12288,2,48182.99671328502,31351.105060671638,6.0,3395.5,-0.002606361966172699,8688.92499101162,0.8438019276363775,2.999033344e-05,0.9834513,3.0,0.0,0.5,0.5,0.0,,,,,
4,16384,3,69361.45947958303,44223.53371526839,7.0,4818.333333333333,-0.0023634899935132125,15981.8463357687,0.939905367558822,2.998550016e-05,0.97035927,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,
5,20480,3,69361.45947958303,44223.53371526839,7.0,4818.333333333333,-0.002172143047573627,21222.809963822365,0.9285750082926825,2.998066688e-05,0.95892745,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,
6,24576,4,70973.34290454192,45125.421469433626,7.0,5132.5,-0.0029575312546512578,21856.16620326042,0.9372265225974843,2.9975833600000002e-05,0.9617506,2.0,0.5,0.25,0.25,0.0,,,,,
7,28672,5,85789.42270350507,54960.66244925605,8.0,5558.4,-0.0013615682319141342,69928.7485563755,0.8835776204941794,2.997100032e-05,0.96028674,2.6,0.4,0.2,0.4,0.0,,,,,
8,32768,5,85789.42270350507,54960.66244925605,8.0,5558.4,-0.0035948252661910374,9469.32465094328,0.9544325603637844,2.996616704e-05,0.97866523,2.6,0.4,0.2,0.4,0.0,,,,,
9,36864,6,91328.97681644054,58477.17993636564,8.333333333333334,5783.333333333333,-0.002950011242319306,19492.42884039879,0.9054362847236916,2.996133376e-05,0.97828233,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,
10,40960,8,76136.48104392155,48701.206943617406,7.75,4870.5,-0.003749105314454937,7732.526931285858,1.0036455212393776,2.9956500480000002e-05,0.95030594,3.125,0.25,0.25,0.5,0.0,,,,,
11,45056,9,70316.29711303051,45021.69945188809,7.333333333333333,4612.777777777777,-0.004461243734112941,14857.520319104195,0.8728323120158166,2.99516672e-05,0.9445399,3.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,,,,,
12,49152,9,70316.29711303051,45021.69945188809,7.333333333333333,4612.777777777777,-0.002608952924674668,76403.25644373894,0.859337733592838,2.994683392e-05,0.9672412,3.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,,,,,
13,53248,10,78484.71037267463,50302.7933661842,7.8,4940.3,-0.004760777691444673,3528.7290444374084,0.8563850848004222,2.994200064e-05,0.9420516,3.2,0.2,0.3,0.5,0.0,,,,,
14,57344,10,78484.71037267463,50302.7933661842,7.8,4940.3,-0.0020280290982555016,15347.705716013908,0.8138562211534008,2.9937167360000002e-05,0.9664866,3.2,0.2,0.3,0.5,0.0,,,,,
15,61440,12,80009.3638682129,51120.99746012414,7.75,5038.166666666667,-0.004136760931942263,16033.996999502182,0.9725374976405874,2.993233408e-05,0.97362673,3.0,0.25,0.3333333333333333,0.4166666666666667,0.0,,,,,
16,65536,14,71490.76079042768,45731.02442975768,7.357142857142857,4582.357142857143,-0.005558793543968932,3886.070596575737,0.9452364691533148,2.99275008e-05,0.94897765,3.0714285714285716,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.0,,,,,
17,69632,15,69550.43388038145,44549.638066527164,7.266666666666667,4513.333333333333,-0.004731224188617489,5061.204031944275,0.930910762399435,2.992266752e-05,0.9198745,3.066666666666667,0.2,0.4,0.4,0.0,,,,,
18,73728,17,64134.13426668495,41045.99009601158,6.882352941176471,4265.588235294118,-0.007376894355729746,3495.8297913074493,0.936770049855113,2.9917834240000002e-05,0.9348526,2.9411764705882355,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,,,,,
19,77824,18,63837.36801934801,40904.76545803815,6.888888888888889,4273.722222222223,-0.004127649011024914,7897.385919511318,0.8803270632633939,2.991300096e-05,0.9678285,2.9444444444444446,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,,,,,
20,81920,18,63837.36801934801,40904.76545803815,6.888888888888889,4273.722222222223,-0.0032977618557197275,6670.958421349525,0.9265897115692496,2.990816768e-05,0.9670884,2.9444444444444446,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,,,,,
21,86016,19,65310.83092643634,41810.419860793685,6.947368421052632,4403.1578947368425,-0.004443892175913788,6413.804617643356,0.8117096133064479,2.99033344e-05,0.98403275,2.8421052631578947,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.0,,,,,
22,90112,19,65310.83092643634,41810.419860793685,6.947368421052632,4403.1578947368425,-0.004251062704497599,15892.53351509571,0.966335357283242,2.989850112e-05,0.9775948,2.8421052631578947,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.0,,,,,
23,94208,20,66698.93856121838,42666.68322399054,7.0,4530.3,-0.0051019858960899,5481.283291578293,0.896042141597718,2.989366784e-05,0.9636272,2.75,0.3,0.4,0.3,0.0,,,,,
24,98304,22,63169.603005490295,40672.13657007838,7.045454545454546,4347.545454545455,-0.00489812319392513,4493.368385195732,0.847843048395589,2.988883456e-05,0.939048,3.0,0.2727272727272727,0.4090909090909091,0.2727272727272727,0.045454545454545456,,,,,
25,102400,22,63169.603005490295,40672.13657007838,7.045454545454546,4347.545454545455,-0.004057797624227533,22262.86113202572,0.894550992641598,2.9884001280000002e-05,0.8236375,3.0,0.2727272727272727,0.4090909090909091,0.2727272727272727,0.045454545454545456,55121.59244465511,36144.60843871817,8.0,3671.4,0.2
26,106496,23,64635.20722973601,41549.2339696049,7.086956521739131,4467.260869565217,-0.004203523697469791,13879.482423782349,0.9206375400535762,2.9879168e-05,0.9408575,2.9130434782608696,0.30434782608695654,0.391304347826087,0.2608695652173913,0.043478260869565216,,,,,
27,110592,25,62993.240454781066,40543.358327683796,7.16,4330.44,-0.00418678351888957,9322.885652303696,0.8882690044119954,2.987433472e-05,0.9620776,3.16,0.28,0.36,0.24,0.12,,,,,
28,114688,26,62854.40655645199,40395.02498782472,7.115384615384615,4363.038461538462,-0.0031365918621304445,10210.9912815094,0.9287644755095243,2.986950144e-05,0.946432,3.076923076923077,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.11538461538461539,,,,,
29,118784,27,62659.94406565425,40392.10661078216,7.185185185185185,4343.037037037037,-0.004479202432776219,6153.262996196747,0.9285720619373024,2.9864668160000002e-05,0.96880054,3.185185185185185,0.2962962962962963,0.3333333333333333,0.2222222222222222,0.14814814814814814,,,,,
30,122880,27,62659.94406565425,40392.10661078216,7.185185185185185,4343.037037037037,-0.003739235042303335,6614.9860716462135,0.8805554558057338,2.985983488e-05,0.9839248,3.185185185185185,0.2962962962962963,0.3333333333333333,0.2222222222222222,0.14814814814814814,,,,,
31,126976,28,63789.177306434714,41175.66142919905,7.25,4411.0,-0.003062467854761053,7921.682458102703,0.9075106139061972,2.98550016e-05,0.91787076,3.1785714285714284,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.14285714285714285,,,,,
32,131072,29,62982.87468996888,40638.85910292239,7.172413793103448,4393.758620689655,-0.007092894084053114,3306.7478462457657,0.9231089584063739,2.985016832e-05,0.9671337,3.103448275862069,0.3103448275862069,0.3448275862068966,0.20689655172413793,0.13793103448275862,,,,,
33,135168,30,63922.779382391345,41220.90530593539,7.2,4474.233333333334,-0.0074995941104134545,6859.115893483162,0.9184950292110443,2.9845335040000002e-05,0.97471577,3.033333333333333,0.3333333333333333,0.3333333333333333,0.2,0.13333333333333333,,,,,
34,139264,31,63099.99615674677,40687.22753511344,7.129032258064516,4452.5161290322585,-0.0044251982390051126,4375.558457314968,1.0259890421293676,2.984050176e-05,0.95313495,2.967741935483871,0.3548387096774194,0.3225806451612903,0.1935483870967742,0.12903225806451613,,,,,
35,143360,32,61739.135831908774,39825.53783126402,7.09375,4368.6875,-0.004587873410855536,5134.491334378719,0.9628619523718953,2.983566848e-05,0.9221633,3.03125,0.34375,0.3125,0.21875,0.125,,,,,
36,147456,33,61873.004908114555,39910.34586976703,7.090909090909091,4391.393939393939,-0.002416995783278253,31248.910912632942,0.8874189351918176,2.98308352e-05,0.9584814,3.0,0.3333333333333333,0.3333333333333333,0.21212121212121213,0.12121212121212122,,,,,
37,151552,35,60877.283528245345,39374.37249725055,7.228571428571429,4299.628571428571,-0.0026788833165483084,18299.40442031622,0.9742629291722551,2.9826001920000002e-05,0.9279015,3.257142857142857,0.3142857142857143,0.3142857142857143,0.2,0.17142857142857143,,,,,
38,155648,35,60877.283528245345,39374.37249725055,7.228571428571429,4299.628571428571,-0.006542450630149688,3761.297963142395,0.8722030611243099,2.982116864e-05,0.9573488,3.257142857142857,0.3142857142857143,0.3142857142857143,0.2,0.17142857142857143,,,,,
39,159744,36,61140.048277313384,39506.88652622414,7.222222222222222,4334.138888888889,-0.005231297987847938,2542.8937244415283,0.8784780665300786,2.981633536e-05,0.9772593,3.1944444444444446,0.3333333333333333,0.3055555555555556,0.19444444444444445,0.16666666666666666,,,,,
40,163840,37,62588.71083079635,40417.99413685195,7.27027027027027,4427.324324324324,-0.0016752535484556574,12828.929466485977,0.8099271500250325,2.981150208e-05,0.9642591,3.135135135135135,0.35135135135135137,0.2972972972972973,0.1891891891891892,0.16216216216216217,,,,,
41,167936,37,62588.71083079635,40417.99413685195,7.27027027027027,4427.324324324324,-0.005895133709600486,2587.250515162945,0.9538069271948189,2.98066688e-05,0.9753775,3.135135135135135,0.35135135135135137,0.2972972972972973,0.1891891891891892,0.16216216216216217,,,,,
42,172032,38,63450.97057953169,40938.04428147138,7.2894736842105265,4500.5526315789475,-0.0038140215665407595,29147.368807315826,0.9256655164062977,2.980183552e-05,0.8291605,3.0789473684210527,0.3684210526315789,0.2894736842105263,0.18421052631578946,0.15789473684210525,,,,,
43,176128,39,63493.0906268891,40957.25897198595,7.282051282051282,4511.641025641025,-0.003777000275476894,9401.165456056595,0.9226733437972143,2.979700224e-05,0.9518616,3.051282051282051,0.358974358974359,0.3076923076923077,0.1794871794871795,0.15384615384615385,,,,,
44,180224,39,63493.0906268891,40957.25897198595,7.282051282051282,4511.641025641025,-0.0018020095967585803,6675.603110849857,0.9516948183299974,2.9792168960000002e-05,0.9798865,3.051282051282051,0.358974358974359,0.3076923076923077,0.1794871794871795,0.15384615384615385,,,,,
45,184320,39,63493.0906268891,40957.25897198595,7.282051282051282,4511.641025641025,-0.0028263918829907198,56330.49285078049,0.8642145619960502,2.978733568e-05,0.9719085,3.051282051282051,0.358974358974359,0.3076923076923077,0.1794871794871795,0.15384615384615385,,,,,
46,188416,40,66005.96609756195,42571.02363162136,7.4,4615.35,-0.008066069025517209,3611.8379818201065,0.8801312110153958,2.97825024e-05,0.9270803,3.075,0.35,0.3,0.2,0.15,,,,,
47,192512,41,67055.38987243694,43218.28069057026,7.439024390243903,4684.731707317073,-0.001948284585523652,24528.86959373951,0.9159075849456713,2.977766912e-05,0.87955743,3.024390243902439,0.36585365853658536,0.2926829268292683,0.1951219512195122,0.14634146341463414,,,,,
48,196608,42,65900.1708490179,42541.75524769811,7.476190476190476,4605.333333333333,-0.004099116711586248,6200.65114480257,0.9121163005474955,2.9772835840000002e-05,0.954496,3.142857142857143,0.35714285714285715,0.2857142857142857,0.19047619047619047,0.16666666666666666,,,,,
49,200704,43,65766.36438416658,42420.078377530925,7.441860465116279,4619.2558139534885,-0.00475893861039367,10420.568438470364,0.8764387012924999,2.976800256e-05,0.8781708,3.0930232558139537,0.37209302325581395,0.27906976744186046,0.18604651162790697,0.16279069767441862,,,,,
50,204800,44,64799.256002282025,41804.069902506744,7.363636363636363,4570.363636363636,-0.005996121662064979,3091.045255601406,0.9704883202211931,2.976316928e-05,0.9530257,3.0681818181818183,0.36363636363636365,0.29545454545454547,0.18181818181818182,0.1590909090909091,50766.80579344814,33664.85459163308,7.9,3541.1666666666665,0.13333333333333333
51,208896,45,64952.39917185025,41867.052886901714,7.355555555555555,4595.288888888889,-0.003022570022039872,10668.489332437515,0.9277370373019949,2.9758336e-05,0.95330995,3.022222222222222,0.37777777777777777,0.28888888888888886,0.17777777777777778,0.15555555555555556,,,,,
